,RNA.Enterocytes.BEST4
MT-CO3,48.63423445
MT-ND3,17.11317918
MT-ND4L,2.098606204
MT-ND4,26.26292644
MT-ND5,5.979770493
MT-ND6,0.420106059
MT-CYB,25.28919858
AC145212.1,0.0
AC011043.1,0.0
ZNF84-ENSG00000218497,0.0
AL592183.1,0.142156335
AC011841.1,0.0
AL354822.1,0.0
PNRC2-ENSG00000215700,0.0
SRSF10-ENSG00000215699,0.0
RP11-34P13.7,0.0
TTLL10-AS1,0.0
C1orf222,0.0
TAS1R1,0.0
RP11-242F24.1,0.0
RP5-1115A15.1,0.0
CORT,0.0
ANGPTL7,0.0
RP11-474O21.5,0.0
C1orf64,0.0
FAM131C,0.0
RP5-1182A14.5,0.0
PADI1,0.0
ACTL8,0.0
KLHDC7A,0.024898414
VWA5B1,0.0
RP11-293P20.2,0.0
RP3-465N24.6,0.0
RP5-1092A3.5,0.0
MATN1,0.0
RP11-439L8.3,0.0
RP11-439L8.4,0.0
RP11-73M7.1,0.005987909
RP11-73M7.6,0.0
RP11-415J8.5,0.0
GJB5,0.0
RSPO1,0.0
HEYL,0.0
RP1-118J21.25,0.0
RP5-994D16.3,0.0
FAM183A,0.0
SZT2-AS1,0.0
RP11-269F19.2,0.0
RP11-511I2.2,0.0
RP11-296A18.6,0.0
RP11-91A18.4,0.0
RP4-784A16.5,0.0
LDLRAD1,0.0
RP11-67L3.4,0.0
RP4-710M16.2,0.0
RP11-63G10.3,0.0
RP11-467C18.1,0.0
AL138847.1,0.0
INSL5,0.0
RP4-694A7.4,0.0
RP4-677H15.4,0.0
RP11-439H8.4,0.0
RP4-651E10.4,0.0
RP11-76N22.2,0.0
HFM1,0.0
RP4-621B10.8,0.0
NBPF4,0.0
GPR61,0.0
KCNC4-AS1,0.0
RP11-96K19.2,0.0
RP11-426L16.3,0.0
MAB21L3,0.033616609
RP4-655J12.4,0.0
RP11-27K13.3,0.0
RP6-206I17.3,0.0
ANKRD34A,0.0
RP4-704D21.2,0.0
XXyac-YX155B6.5,0.0
RP11-495P10.8,0.0
PPIAL4D,0.0
FAM72C,0.0
CA14,0.009340487
RP11-98D18.1,0.0
AL450992.2,0.0
FLG-AS1,0.0
NUP210L,0.0
RP11-350G8.9,0.0
TSACC,0.005565747
BCAN,0.0
INSRR,0.0
KCNJ9,0.0
ATP1A4,0.0
RP11-528G1.2,0.0
RP11-297K8.2,0.0
RP11-506O24.1,0.0
DUSP27,0.0
RP5-968D22.3,0.0
RP1-10C16.1,0.0
RP5-1018K9.1,0.0
SELE,0.0
RP11-576I22.2,0.0
C1orf105,0.0
ANKRD45,0.0
RP1-102G20.5,0.0
RP11-318C24.2,0.0
RP1-35C21.1,0.0
TEX35,0.0
RP11-545A16.1,0.0
RP11-538D16.3,0.0
GS1-122H1.2,0.0
RGSL1,0.0
APOBEC4,0.0
GS1-204I12.4,0.0
RP11-295K2.3,0.0
RP11-98G13.1,0.0
LHX9,0.0
GPR25,0.0
ASCL5,0.0
RP11-90L20.2,0.0
RP11-480I12.4,0.0
KLHDC8A,0.0
AVPR1B,0.0
IL19,0.0
C4BPA,0.745096651
RP11-354K1.2,0.0
RP11-61J19.3,0.0
C1orf227,0.0
RP5-1139B12.2,0.0
RP11-245P10.4,0.0
ACTA1,0.0
RP5-1068B5.3,0.0
RP4-613A2.1,0.0
RP5-956O18.3,0.0
TSNAX-DISC1,0.0
RP5-827C21.6,0.0
RP4-781K5.6,0.0
RGS7,0.0
PLD5,0.0
C1orf101,0.0
C1orf229,0.0
RP11-634B7.4,0.0
OR2W3,0.0
RP11-734K21.3,0.0
RP11-245G13.2,0.0
AC099344.3,0.0
AC096559.1,0.0
RP11-79O8.1,0.0
AC023137.2,0.0
RP11-130L8.2,0.0
EFR3B,0.0
RP11-509E16.1,0.0
DRC1,0.005565747
CIB4,0.0
AC093690.1,0.0
AC074011.2,0.0
ALK,0.0
RP11-78I14.1,0.0
AC007391.2,0.0
RP11-89K21.1,0.0
AC093732.1,0.0
C2orf61,0.022171769
AC106869.2,0.0
AC093110.3,0.0
AC012358.7,0.0
RP11-334G22.1,0.0
OTX1,0.0
MEIS1-AS2,0.146867014
ASPRV1,0.0
AC016700.2,0.0
ATP6V1B1,0.0
AC007040.6,0.0
EMX1,0.0
NAT8,0.009563594
RP11-434P11.2,0.0
AC073046.25,0.0
MGC10955,0.0
RP11-523H20.3,0.0
AC007099.1,0.0
CTNNA2,0.0
AC015971.2,0.032140286
PLGLB2,0.0
KCNIP3,0.0
RP11-353K11.1,0.0
FAM178B,0.0
CNGA3,0.0
MRPL30-ENSG00000185414,0.0
RP11-527J8.1,0.0
SLC9A4,0.0
AC123886.2,0.0
AC114776.3,0.0
AC012442.6,0.0
RP11-65I12.1,0.0
STEAP3-AS1,0.0
AC013275.2,0.0
PCDP1,0.0
AC073257.2,0.0
RP11-204L24.2,0.0
AC023347.1,0.0
RP11-286H15.1,0.0
AC008063.3,0.0
AC010127.3,0.0
AC074363.1,0.0
G6PC2,0.0
ABCB11,0.0
AC007556.3,0.0
RP11-394I13.2,0.0
RP11-387A1.5,0.0
LINC01117,0.0
AC079305.8,0.0
AC012499.1,0.0
PPP1R1C,0.0
AC005540.3,0.0
BOLL,0.0
AC019330.1,0.0
AC018717.1,0.0
RP11-486F17.1,0.0
SATB2-AS1,0.185585519
AC007283.5,0.0
AC079354.2,0.0
AC007679.3,0.0
ABCA12,0.0
Mar-04,0.0
CXCR2,0.006530553
ABCB6,0.0
AC098823.3,0.0
AC012507.3,0.0
HTR2B,0.0
UGT1A4,0.0
UGT1A1,0.0
AQP12B,0.0
AQP12A,0.0
AGXT,0.103339947
AC093585.6,0.0
GAL3ST2,0.0
AC114730.5,0.0
AC114730.3,0.0
AC069277.2,0.009563594
SRGAP3-AS2,0.0
ARPC4-TTLL3,0.0
SGOL1-AS1,0.0
RP11-317L10.1,0.0
RARB,0.0
RP11-222K16.2,0.0
AC092415.1,0.0
SLC22A13,0.0
RP4-613B23.1,0.0
CCDC13,0.167624575
RP11-24C3.2,0.0
BSN,0.0
ZMYND10,0.0
RP11-894J14.5,0.0
SPATA12,0.0
RP11-157F20.3,0.0
ASB14,0.0
RP11-475O23.3,0.0
LINC00870,0.0
RP11-433A10.3,0.0
RP11-221J22.2,0.0
MORC1,0.0
LINC00488,0.0
RP11-553A10.1,0.0
PVRL3-AS1,0.0
LSAMP-AS1,0.0
ROPN1B,0.0
C3orf27,0.0
COL6A6,0.0
C3orf36,0.0
RP11-202A13.1,0.0
PCOLCE2,0.0
RP11-372E1.4,0.0
ZIC1,0.0
CPB1,0.0
RP11-167H9.6,0.0
VEPH1,0.075632054
LRRIQ4,0.0
RP11-706D8.3,0.0
RP11-385J1.2,0.0
HTR3C,0.0
HTR3E,0.0
CAMK2N2,0.0
C3orf65,0.0
KNG1,0.0
SST,0.0
ATP13A4-AS1,0.0
RP11-528A4.2,0.0
RP11-699L21.1,0.0
AC124944.3,0.0
RP11-496H1.2,0.0
RP11-803P9.1,0.0
RP11-20I20.4,0.0
AC097381.1,0.0
RP11-448G15.1,0.0
RP11-281P23.1,0.0
RP11-281P23.2,0.0
LINC01096,0.0
AC006296.1,0.0
RP11-496D24.2,0.0
RP11-302F12.10,0.0
RP13-494C23.1,0.0
RP11-103J17.2,0.0
RP11-814H16.2,0.0
CWH43,0.220470261
RP11-177J6.1,0.0
RP11-25H12.1,0.0
UGT2B10,0.0
RP11-704M14.1,0.0
PPEF2,0.0
LINC01088,0.0
RP11-100N20.1,0.017243282
RP11-556I14.2,0.0
RP11-455G16.1,0.0
RP11-33B1.4,0.0
NDNF,0.0
RP11-647P12.1,0.0
RP11-381N20.1,0.0
RP11-714L20.1,0.0
RP11-223C24.2,0.0
SMAD1-AS1,0.0
RP11-503L19.1,0.0
RP11-342A1.1,0.0
RP11-24I21.1,0.0
RP11-1336O20.2,0.0
PRSS48,0.0
RP11-610P16.1,0.0
DCHS2,0.0
TKTL2,0.0
RP11-219C20.3,0.0
ANXA10,0.0
RP11-327O17.2,0.0
RP11-789C1.2,0.0
HAND2,0.0
RP11-130F10.1,0.0
RP11-242J7.1,0.0
AC110771.1,0.0
F11-AS1,0.0
AC026740.1,0.0
SLC6A18,0.0
IRX2,0.020549071
C5orf38,0.0
RP11-445O3.3,0.0
CTD-2324F15.2,0.0
CTD-2139B15.2,0.0
NPR3,0.0
CTD-2024P10.2,0.0
TTC23L,0.0
C6,0.0
CTD-2325A15.5,0.0
CTD-2201E18.5,0.0
CTD-2314G24.2,0.0
CTD-2288O8.1,0.0
HSPB3,0.0
AC008937.2,0.0
AC008937.3,0.0
AC016644.1,0.0
RP11-434D9.2,0.0
CTC-498J12.3,0.0
RP11-60A8.1,0.0
GCNT4,0.0
CTD-2236F14.1,0.0
CTC-325J23.3,0.0
RP11-78C3.1,0.0
GPR98,0.035299826
LINC00491,0.0
RP11-6N13.1,0.0
RP11-526F3.1,0.109844429
CTB-118N6.2,0.0
CTC-448D22.1,0.0
AC004775.5,0.0
CTC-350I8.1,0.0
FSTL4,0.0
RP11-256P1.1,0.0
PSD2,0.0
CTC-329D1.3,0.0
PCDHA5,0.0
SLC25A2,0.0
PCDHGB2,0.0
PCDHGA6,0.0
PCDHGB4,0.0
PCDHGA8,0.0
PCDHGB6,0.0
PCDHGA11,0.0
CTD-2024I7.13,0.0
AC008781.7,0.0
C5orf46,0.0
CTC-251D13.1,0.019139489
FNDC9,0.0
SOX30,0.0
CTC-558O2.2,0.0
CTC-558O2.1,0.038139989
FOXI1,0.0
RP11-375B1.3,0.0
UNC5A,0.0
RP11-1101H11.1,0.0
RP11-1026M7.2,0.0
CTC-338M12.2,0.0
AC138035.2,0.0
MYLK4,0.0
RP11-506K6.4,0.0
RP3-406P24.4,0.0
C6orf201,0.0
RP1-80N2.2,0.0
RP11-556O15.1,0.0
RP11-421M1.8,0.0
HIST1H1T,0.0
HIST1H2AD,0.0
HIST1H4K,0.0
CDSN,0.0
MCCD1,0.0
DDX39B-AS1,0.0
ATP6V1G2,0.0
MSH5-SAPCD1,0.0
PPT2-EGFL8,0.0
XXbac-BPG181M17.6,0.0
LINC01016,0.0
RP3-441A12.1,0.0
LRFN2,0.0
PGC,0.0
GUCA1B,0.0
RP11-387M24.5,0.0
RP11-79N23.1,0.024898414
RP13-476E20.1,0.0
MLIP-AS1,0.0
RP11-524H19.2,0.0
RP11-472M19.2,0.0
FKBP1C,0.0
COL9A1,0.058884946
RP11-177G23.2,0.0
C6orf164,0.0
C6orf165,0.0
RP1-122O8.7,0.0
RP1-23E21.2,0.0
RP1-60O19.1,0.070974336
RP1-111B22.3,0.0
RP1-249I4.2,0.0
METTL24,0.0
RP11-544L8--B.4,0.0
COL10A1,0.0
ROS1,0.0
RP11-510H23.1,0.0
RP11-527F13.1,0.0
C6orf58,0.0
RP1-86D1.4,0.0
RP3-523C21.2,0.0
RP3-388E23.2,0.0
IL22RA2,0.0
RP11-436I24.1,0.0
ADGB,0.0
RP1-12G14.6,0.0
RAET1E,0.0
RP5-933K21.3,0.0
RP3-393E18.2,0.0
AIRN,0.0
RP1-276N6.2,0.0
LPA,0.0
TCP10L2,0.0
RP11-568A7.3,0.0
TCP10,0.0
RP11-351J23.2,0.0
RP11-351J23.1,0.0
RP5-894D12.4,0.0
RP11-1275H24.3,0.0
AC092171.4,0.0
AC004895.4,0.0
GRID2IP,0.0
AC007161.5,0.0
RP4-594A5.1,0.0
RP1-170O19.20,0.0
RP1-170O19.14,0.13091747
RP1-170O19.17,0.0
EVX1,0.0
AC004009.3,0.005565747
CCDC129,0.0
NPSR1,0.0
RP11-182J23.1,0.0
POU6F2,0.0
VSTM2A,0.0
EGFR-AS1,0.033616609
MRPS17,0.0
RP11-340I6.8,0.0
GNAT3,0.0
GNGT1,0.0
DLX6-AS1,0.0
CYP3A7,0.0
RP11-514P8.6,0.0
FEZF1-AS1,0.0
AKR1B15,0.0
RP11-644N4.1,0.0
SVOPL,0.0
TAS2R4,0.0
TAS2R5,0.0
TRPV6,0.0
CTAGE15,0.0
RP4-545C24.1,0.0
OR2A7,0.0
AC006004.1,0.0
RP4-751H13.7,0.0
DPP6,0.0
RP11-5C23.2,0.0
AC073133.1,0.0
AC006967.1,0.0
AC011899.10,0.0
SHOX,0.0
ASMT,0.0
RP11-706O15.5,0.0
VCX3B,0.0
FAM9B,0.0
RP11-120D5.1,0.0
GLRA2,0.0
FIGF,0.0
BEND2,0.0
PTCHD1,0.0
TAB3-AS2,0.0
CASK-AS1,0.0
DUSP21,0.0
ALAS2,0.0
FAM155B,0.0
TNMD,0.0
TMSB15A,0.0
TCEAL3-AS1,0.0
SERPINA7,0.0
MUM1L1,0.0
RP3-327A19.5,0.0
TMEM255A,0.0
XIAP-AS1,0.0
HS6ST2,0.0
USP26,0.0
UBE2NL,0.0
AF011889.2,0.0
U82695.10,0.0
PNCK,0.0
RP11-218L14.4,0.0
IL9R,0.0
RP11-439C15.4,0.0
CTD-2541M15.3,0.0
RP11-115J16.2,0.0
GATA4,0.0
RP11-161I2.1,0.0
RP11-420B22.1,0.0
LGI3,0.0
RP11-395I14.2,0.0
RP11-662B19.2,0.0
RP11-863K10.2,0.0
RP11-675F6.3,0.0
RP11-675F6.4,0.0
ZMAT4,0.0
RP11-11C20.3,0.0
RP11-91I20.3,0.0
RP11-642C5.1,0.0
RP11-320N21.2,0.0
RGS22,0.0
KB-1460A1.3,0.0
RP11-649G15.2,0.0
RP11-4K16.2,0.0
RP11-713M15.1,0.0
RP11-245A18.1,0.0
LINC00964,0.0
RP11-6D1.3,0.0
LY6D,0.0
RHPN1-AS1,0.0
RP11-909N17.3,0.0
7SK-ENSG00000254144,0.0
CCDC166,0.0
CTD-2517M22.16,0.0
CTD-2517M22.17,0.0
RP11-218I7.2,0.0
RP11-29B9.2,0.0
RP11-3L8.3,0.0
RP11-62F24.2,0.0
DMRTA1,0.0
ELAVL2,0.0
RP11-337A23.3,0.0
EQTN,0.0
RP11-575I8.1,0.0
RP11-384P7.6,0.0
CNTFR,0.156133333
RP11-216M21.7,0.0
BX088651.1,0.0
ANKRD20A1,0.0
RP11-195B21.3,0.0
TMEM252,0.0
PCA3,0.0
RP11-466A17.1,0.0
RP11-276H19.2,0.0
XXyac-YM21GA2.7,0.0
XXyac-YM21GA2.4,0.009340487
RP11-274J16.5,0.0
RP11-435O5.4,0.0
RP11-60I3.4,0.0
LPPR1,0.0
GRIN3A,0.0
RP11-217B7.2,0.0
RP11-508N12.2,0.008469523
C9orf84,0.0
RP11-276E15.4,0.0
ORM1,0.0
ORM2,0.0
RP11-500B12.1,0.0
BRINP1,0.0
RP11-379C10.4,0.0
RP11-83J21.3,0.0
GFI1B,0.182993401
LL09NC01-251B2.3,0.0
LL09NC01-139C3.1,0.0
RP11-98L5.2,0.0
LCN15,0.722961249
CCDC183-AS1,0.0
GRIN1,0.008469523
IDI2,0.0
LINC00704,0.013068752
LINC00705,0.0
RP13-463N16.6,0.0
RP11-336A10.4,0.0
RP11-336A10.2,0.0
RP11-214D15.2,0.0
ST8SIA6-AS1,0.0
RP11-390B4.3,0.0
ARMC4,0.0
RP11-478H13.3,0.0
RP11-309N24.1,0.0
LINC00999,0.0
RP11-168L22.2,0.0
TMEM72-AS1,0.0
TMEM72,0.029370301
LINC00842,0.064234327
CHAT,0.0
FAM21D,0.0
AGAP7,0.0
RP11-179B15.5,0.0
RP11-227H15.4,0.143769051
NEUROG3,0.0
RP11-442H21.2,0.0
RP11-464F9.22,0.0
RP11-574K11.5,0.0
RP11-443A13.5,0.0
NUTM2E,0.0
MAT1A,0.0
DYDC2,0.0
RP11-137H2.4,0.0
LINC00858,0.0
NUTM2D,0.0
RP11-429H9.4,0.088929994
RP11-391J2.3,0.0
PLCE1-AS1,0.0
LINC00866,0.0
RP11-34A14.3,0.0
RP11-108L7.4,0.0
CYP17A1,0.0
RP11-724N1.1,0.0
CALHM3,0.0
WDR96,0.0
CCDC147,0.0
RP11-549L6.3,0.0
RP11-106M7.1,0.0
PNLIPRP1,0.0
RP11-354M20.3,0.0
LINC00867,0.0
BTBD16,0.0
HMX3,0.0
RP11-122K13.12,0.0
SCGB1C1,0.0
RP11-326C3.15,0.0
AP006621.8,0.0
KRTAP5-2,0.072296125
KRTAP5-5,0.0
AC124057.5,0.0
CARS-AS1,0.0
ART5,0.0
OR51E2,0.0
HBB,0.008469523
HBG2,0.0
UBQLNL,0.0
TRIM34,0.0
LMO1,0.0
RP11-1H15.2,0.0
RP11-265D17.2,0.008469523
RP11-47J17.2,0.0
RP11-396O20.1,0.0
RP11-396O20.2,0.0
NAV2-AS3,0.0
RP11-159H22.2,0.0
RP11-22P4.1,0.0
CCDC73,0.0
KIAA1549L,0.0
RP11-613D13.5,0.0
RP11-618K13.2,0.0
RP11-390K5.3,0.0
KBTBD4-ENSG00000231880,0.0
OR5M11,0.0
BTBD18,0.0
CNTF,0.03047294
GLYATL1,0.0
AP000640.10,0.0
MS4A12,3.883691201
RP11-855O10.2,0.0
AP001362.1,0.0
OVOL1-AS1,0.0
CABP2,0.0
ALDH3B2,0.0
SHANK2-AS3,0.0
KRTAP5-9,0.0
FOLR1,0.0
ARAP1-AS1,0.0
RP11-800A3.7,0.0
RP11-167N4.2,0.0
RP11-21L23.4,0.0
OMP,0.0
RP11-727A23.10,0.0
LINC01171,0.0
CTD-2383M3.1,0.0
RP11-108O10.2,0.0
SDHD-ENSG00000255292,0.0
RP11-629G13.1,0.0
AP006216.10,0.0
RP11-728F11.4,0.0
RP11-110I1.6,0.0
RP11-110I1.14,0.0
RP11-334E6.10,0.0
RP11-640N11.2,0.0
OR8D4,0.0
RP11-702B10.2,0.0
ADAMTS8,0.0
B3GAT1,0.0
RP11-469N6.1,0.0
PRMT8,0.0
RP11-320N7.2,0.0
SLC2A14,0.088929994
TAS2R13,0.0
TAS2R46,0.0
TAS2R43,0.0
PRB3,0.0
RP11-377D9.3,0.0
RP11-6B19.1,0.0
RP11-69C13.1,0.0
PIK3C2G,0.0
RP11-283G6.3,0.0
RP11-283G6.4,0.083836351
RP11-283G6.5,0.0
OVCH1-AS1,0.0
LINC00941,0.0
RP1-228P16.5,0.0
RP11-161H23.5,0.0
RP11-469H8.6,0.0
RP11-923I11.6,0.0
RP11-923I11.4,0.0
ANKRD33,0.0
MUCL1,0.0
RP11-603J24.17,0.0
RP11-977G19.14,0.0
RP11-571M6.7,0.0
RP11-362K2.2,0.0
DPY19L2,0.0
RP11-629N8.3,0.0
RP11-366L20.2,0.0
RP11-542B15.1,0.0
RP11-335O4.3,0.09811617
RP11-43N5.1,0.0
RP11-611O2.5,0.0
BEST3,0.0
CTD-2021H9.3,0.0
RP11-408B11.2,0.0
CLLU1OS,0.0
CLLU1,0.0
RP11-511B23.2,0.047676043
RP11-202G11.2,0.0
RP11-511B23.3,0.093689102
RP11-1105G2.4,0.0
RP11-175P13.2,0.0
MYBPC1,0.0
RP11-341G23.3,0.0
RP11-818F20.5,0.0
RP11-61E11.2,0.0
RP11-474B16.1,0.0
SVOP,0.0
MYO1H,0.0
RP11-686G8.2,0.0
RP11-87C12.5,0.0
RP11-575F12.1,0.009563594
RP11-575F12.2,0.0
RP11-363G2.4,0.0
LINC00621,0.0
FREM2,0.0
RP11-187A9.3,0.0
LINC00390,0.0
SMIM2,0.0
KCTD4,0.0
DLEU7,0.0
NEK5,0.0
RP13-444H2.1,0.0
LECT1,0.0
LINC01068,0.0
SLITRK5,0.0
LINC00397,0.0
LINC00431,0.0
POTEG,0.0
RP11-219E7.1,0.0
RP11-219E7.4,0.0
SLC39A2,0.0
AL161668.5,0.0
RP11-298I3.1,0.0
DHRS2,0.0
NOVA1-AS1,0.040512641
RP11-626P14.2,0.0
CTD-2213F21.2,0.0
RP11-356O9.2,0.0
LINC00639,0.0
RP11-407N17.4,0.0
RP11-99L13.2,0.0
RPL10L,0.0
ABHD12B,0.0
FRMD6-AS2,0.0
RP11-698F20.3,0.0
TBPL2,0.0
RP11-108M12.3,0.0
AL132989.1,0.0
RP11-47I22.3,0.0
RP11-840I19.3,0.0
RP11-363J20.1,0.0
RP6-91H8.5,0.0
RP6-114E22.1,0.0
RP4-693M11.3,0.0
RP5-1021I20.4,0.0
RP3-449M8.9,0.0
C14orf166B,0.0
RP11-7F17.5,0.0
NOXRED1,0.0
RP11-356K23.1,0.0
ITPK1-AS1,0.0
PPP4R4,0.0
SERPINA6,0.0
RP11-404P21.3,0.0
DKFZP434O1614,0.0
RP11-688G15.3,0.0
HHIPL1,0.124180409
LINC00524,0.0
C14orf144,0.0
C14orf180,0.0
RP11-982M15.8,0.0
RP11-982M15.5,0.0
RP11-521B24.5,0.0
CRIP1-ENSG00000257341,0.0
RP11-107D24.2,0.0
PWRN1,0.0
NPAP1,0.0
GOLGA8M,0.0
AC026150.8,0.0
GOLGA8Q,0.0
RP11-932O9.8,0.0
RP11-323I15.5,0.0
DPH6-AS1,0.0
RP11-265N7.1,0.0
RP11-27M9.1,0.0
CTD-2033D15.1,0.072296125
EXD1,0.0
PLA2G4B,0.0
CTD-2382E5.4,0.0
CTD-2382E5.1,0.0
RP11-227D13.4,0.0
RP11-209E8.1,0.03830361
MYZAP,0.0
RP11-355N15.1,0.0
LDHAL6B,0.0
RP11-643M14.1,0.0
RP11-299H22.1,0.0
RP11-321G12.1,0.0
RP11-653J6.1,0.0
SKOR1,0.0
RP11-315D16.4,0.0
LINC00277,0.0
RP11-138H8.2,0.0
RP11-138H8.7,0.0
RP11-247C2.2,0.0
CYP1A1,0.03830361
LMAN1L,0.0
CTD-2026K11.3,0.0
NRG4,0.1348663
RP11-593F23.1,0.0
SH2D7,0.0
RP11-285A1.1,0.005565747
RP11-762H8.1,0.0
CHRNA3,0.0
ADAMTS7,0.0
GOLGA6L18,0.0
RP11-182J1.5,0.0
RP11-182J1.1,0.0
RP11-815J21.4,0.0
RP11-815J21.3,0.0
PLIN1,0.0
C15orf38-AP3S2,0.0
RP11-697E2.6,0.0
AC068831.3,0.0
RP11-461F11.3,0.0
RP11-35O15.1,0.0
RP11-6O2.3,0.0
CTD-3076O17.1,0.0
GNG13,0.0
RP11-616M22.3,0.0
LA16c-316G12.2,0.0
LA16c-312E8.2,0.0
LA16c-390E6.5,0.0
HS3ST6,0.0
RP11-304L19.2,0.0
CASKIN1,0.0
RP11-304L19.12,0.0
RP11-304L19.11,0.0
NAA60,0.0
CORO7-PAM16,0.0
RP11-709D24.6,0.0
RP11-609N14.1,0.0
CTD-2583P5.3,0.0
SHISA9,0.050997441
MIR3180-1,0.0
RP11-517A5.5,0.0
NPIPA7-ENSG00000214967,0.0
NPIPA8,0.0
ACSM2A,0.0
AQP8,1.652203405
CTD-2547G23.2,0.0
RP11-142A12.1,0.0
RP11-57A19.2,0.0
NPIPB8,0.0
RP11-264B17.4,0.0
AC009133.21,0.0
AC009133.20,0.0
RP11-297C4.2,0.0
RP11-297C4.3,0.0
RP11-297C4.1,0.0
PRSS53,0.0
RP11-388M20.2,0.0
SLC5A2,0.0
RP11-23E10.3,0.0
RP11-169E6.1,0.0
CBLN1,0.0
RP11-7O14.1,0.0
RP11-142G1.3,0.0
RP11-297L17.2,0.0
RP11-467J12.4,0.0
MT1B,0.0
RP11-407G23.1,0.0
CKLF-CMTM1,0.0
RP11-61A14.2,0.0
RP11-297D21.2,0.0
AC009095.4,0.0
RP11-521L9.1,0.0
CTD-2033A16.3,0.0
FKSG63,0.0
VAC14-AS1,0.0
RP11-510M2.2,0.0
TAT,0.0
RP11-432I5.4,0.0
HP,0.0
RP5-991G20.2,0.0
AC009120.4,0.0
AC009120.10,0.0
CLEC18B,0.0
RP11-252E2.1,0.0
RP11-77K12.7,0.0
ADAMTS18,0.0
RP11-510J16.5,0.0
RP11-486L19.2,0.0
RP11-517C16.2,0.0
RP11-482M8.1,0.0
RP11-1260E13.3,0.0
RP5-1029F21.3,0.0
AC144836.1,0.0
RP1-59D14.1,0.0
RP11-74E22.5,0.0
TRPV1,0.0
RP11-810M2.2,0.0
AC118754.4,0.0
ALOX15,0.0
RP5-1050D4.2,0.0
RP5-1050D4.4,0.0
ALOX12,0.0
TMEM256-PLSCR3,0.0
ALOXE3,0.0
HES7,0.0
RP11-599B13.7,0.0
RP11-85B7.2,0.0
GLP2R,0.0
CTC-297N7.1,0.0
RP11-680C21.1,0.0
TEKT3,0.0
RP11-138I1.3,0.0
RP11-524F11.2,0.0
EVPLL,0.008282534
SLC5A10,0.0
SNORD3B-1,0.0
FOXN1,0.0
AC010761.6,0.0
RP11-20B24.5,0.0
CRYBA1,0.0
RP11-68I3.7,0.0
RP11-220C2.1,0.0
GPR179,0.0
CTB-58E17.9,0.0
RP11-387H17.6,0.0
AC004231.2,0.0
KRT40,0.0
LINC00974,0.0
KRT14,0.0
GAST,0.0
RP11-242D8.1,0.0
MPP2,0.0
RP11-527L4.2,0.0
CTB-175E5.7,0.0
CTD-2026D20.2,0.0
RP11-433M22.2,0.0
PRAC1,0.401015231
PRAC2,0.066255838
HOXB13,0.197715634
TTLL6,0.0
AC091133.1,0.0
IGF2BP1,0.0
RP5-875H18.4,0.0
RP1-117B12.4,0.0
CA10,0.0
RP11-515O17.2,0.0
RP11-343K8.3,0.0
EFCAB3,0.0
RP11-180P8.3,0.0
LINC01152,0.0
GPR142,0.0
MIR3615,0.0
FADS6,0.0
OTOP2,17.64566617
OTOP3,0.650312069
RP11-552F3.13,0.0
RP11-13K12.1,0.0
RP11-806H10.4,0.0
C1QTNF1-AS1,0.0
RP11-353N14.2,0.0
CTD-2529O21.2,0.0
CTD-2561B21.11,0.0
RP11-1376P16.1,0.0
RP13-20L14.1,0.0
RP13-20L14.6,0.0
RP11-683L23.1,0.0
RP11-689C9.1,0.0
RP11-78F17.1,0.0
C18orf42,0.0
RP11-781P6.1,0.0
RP11-888D10.3,0.0
RP11-692N5.1,0.0
RP11-474N24.6,0.0
RP11-243E13.1,0.0
RP11-78A19.3,0.0
RP11-78A19.4,0.0
RP11-861E21.2,0.0
RP11-773H22.4,0.0
CXADRP3,0.0
MIR1-2,0.0
RP11-627G18.1,0.0
RP11-17A19.2,0.0
CHST9,0.0
CTD-2515C13.2,0.0
RP11-408H20.3,0.0
RP11-650P15.1,0.0
RP11-75N4.2,0.0
RP11-210K20.2,0.0
RP11-344B2.2,0.0
NOL4,0.0
RP11-95O2.5,0.0
RP11-142I20.1,0.0
RP11-456K23.1,0.0
ST8SIA5,0.0
RP11-49K24.8,0.0
RP11-15F12.1,0.0
RPL17-C18orf32,0.0
RP11-267C16.1,0.0
RP11-718I15.1,0.0
SERPINB7,0.0
RP11-41O4.2,0.0
RP11-176N18.2,0.0
TMC2,0.0
RP5-1022P6.7,0.0
RP5-859D4.3,0.0
RP5-905G11.3,0.0
C20orf26,0.0
RP4-737E23.2,0.0
CSTL1,0.0
MYLK2,0.0
XKR7,0.0
RP1-310O13.7,0.0
RP5-1184F4.5,0.0
RP1-63M2.6,0.125401284
RP1-63M2.5,0.0
RP4-550H1.5,0.0
RP11-234K24.3,0.0
VSTM2L,0.0
EMILIN3,0.0
PTPRT,0.0
R3HDML,0.0
HNF4A-AS1,0.0
RIMS4,0.0
STK4-AS1,0.0
SEMG1,0.0
MATN4,0.0
WFDC10A,0.0
RP3-337O18.9,0.0
RP1-155G6.4,0.0
RP4-669H2.1,0.0
GCNT7,0.0
RP4-583P15.15,0.0
THEG,0.0
AC004449.6,0.0
AC004156.3,0.0
LPPR3,0.0
CTB-25B13.9,0.0
AC005256.1,0.0
AC005786.7,0.0
AC005786.5,0.0
ATCAY,0.0
AC007292.6,0.0
CTB-50L17.7,0.0
AC005594.3,0.0
MIR7-3HG,0.0
CTC-232P5.3,0.0
CTD-3193O13.1,0.0
